Time,Data
0,0.191074743677589
0.014242424242424,0.198623484676337
0.028484848484849,0.205992778894228
0.042727272727273,0.213096942340632
0.056969696969697,0.219500093817211
0.071212121212121,0.224905372176368
0.085454545454546,0.229346199196453
0.09969696969697,0.2329695769122
0.113939393939394,0.235969915251627
0.128181818181818,0.238384948256624
0.142424242424242,0.240256603815349
0.156666666666667,0.241494685096497
0.170909090909091,0.242174016105402
0.185151515151515,0.24221640113798
0.199393939393939,0.241511505621524
0.213636363636364,0.239918699628911
0.227878787878788,0.237414878741209
0.242121212121212,0.233897168353358
0.256363636363636,0.22928654934808
0.270606060606061,0.223342838548141
0.284848484848485,0.215777757265539
0.299090909090909,0.205951258194823
0.313333333333333,0.193449830923489
0.327575757575758,0.178295247772699
0.341818181818182,0.160943082868639
0.356060606060606,0.141924911583619
0.37030303030303,0.121474452012312
0.384545454545454,0.099056194986376
0.398787878787879,0.073643236418704
0.413030303030303,0.043960745556504
0.427272727272727,0.008607870472259
0.441515151515151,-0.03307821999873
0.455757575757576,-0.080476116378158
0.47,-0.13146569354319
0.484242424242424,-0.183462297404787
0.498484848484848,-0.233990554388466
0.512727272727273,-0.282751941517247
0.526969696969697,-0.330294720686429
0.541212121212121,-0.377908406807267
0.555454545454545,-0.425977878401032
0.56969696969697,-0.47426221646312
0.583939393939394,-0.521522999675589
0.598181818181818,-0.565586253516162
0.612424242424242,-0.604778809446624
0.626666666666667,-0.637158988582078
0.640909090909091,-0.66159160433882
0.655151515151515,-0.677602350955026
0.669393939393939,-0.685401541566976
0.683636363636364,-0.685923469971444
0.697878787878788,-0.68034608543585
0.712121212121212,-0.669807850218691
0.726363636363636,-0.655692247185405
0.740606060606061,-0.63937236971886
0.754848484848485,-0.622206669653866
0.769090909090909,-0.604995839897766
0.783333333333333,-0.58816405036139
0.797575757575758,-0.571913185557432
0.811818181818182,-0.556189148092542
0.826060606060606,-0.540528028083387
0.84030303030303,-0.524438358798769
0.854545454545455,-0.507712266907269
0.868787878787879,-0.490277758697672
0.883030303030303,-0.472359112125402
0.897272727272727,-0.454256592830465
0.911515151515152,-0.436189412715406
0.925757575757576,-0.4181910131478
0.94,-0.400159409135183
0.954242424242424,-0.38214750147363
0.968484848484848,-0.364365865335187
0.982727272727273,-0.346977313558154
0.996969696969697,-0.330071779723343
1.01121212121212,-0.313652791169467
1.02545454545455,-0.297613827896177
1.03969696969697,-0.281603895979526
1.05393939393939,-0.265475129589554
1.06818181818182,-0.249331912569668
1.08242424242424,-0.233190962523737
1.09666666666667,-0.217065336020317
1.11090909090909,-0.201003177736672
1.12515151515152,-0.185174176450717
1.13939393939394,-0.169888012842354
1.15363636363636,-0.155452115197119
1.16787878787879,-0.142168799156626
1.18212121212121,-0.12994106966159
1.19636363636364,-0.118519239195387
1.21060606060606,-0.107579157516786
1.22484848484848,-0.097034888550575
1.23909090909091,-0.087110134513388
1.25333333333333,-0.078083214484505
1.26757575757576,-0.070414853986935
1.28181818181818,-0.064291390836408
1.29606060606061,-0.059683418153825
1.31030303030303,-0.056406112099294
1.32454545454545,-0.054285167957934
1.33878787878788,-0.053168193786881
1.3530303030303,-0.052829467206883
1.36727272727273,-0.052909713727499
1.38151515151515,-0.053000620599732
1.39575757575758,-0.052559713558359
1.41,-0.051343387029654
