Time,Data
0,15.73
0.014242424242424,15.240959714096
0.028484848484849,14.678292187069
0.042727272727273,14.0832906428764
0.056969696969697,13.4972478888273
0.071212121212121,12.9541353864637
0.085454545454546,12.461943430956
0.09969696969697,12.0124975859213
0.113939393939394,11.5628377701309
0.128181818181818,11.0663048242176
0.142424242424242,10.4874755458548
0.156666666666667,9.80679399871553
0.170909090909091,9.04530419410067
0.185151515151515,8.23666187388043
0.199393939393939,7.42881823579319
0.213636363636364,6.66211031996432
0.227878787878788,5.95011590671534
0.242121212121212,5.29109311478159
0.256363636363636,4.65596932686233
0.270606060606061,4.01845058491009
0.284848484848485,3.36875185133314
0.299090909090909,2.70628422633901
0.313333333333333,2.0456771292231
0.327575757575758,1.40400509739379
0.341818181818182,0.799072299060045
0.356060606060606,0.237343627415516
0.37030303030303,-0.297536261098937
0.384545454545454,-0.822094883694558
0.398787878787879,-1.34803804565778
0.413030303030303,-1.88470036479304
0.427272727272727,-2.43794942997976
0.441515151515151,-2.99948327909282
0.455757575757576,-3.53782460607462
0.47,-4.03672585170181
0.484242424242424,-4.50795319974728
0.498484848484848,-4.96026261379884
0.512727272727273,-5.39404726065914
0.526969696969697,-5.81317835944055
0.541212121212121,-6.22745472206678
0.555454545454545,-6.64197105232655
0.56969696969697,-7.05467533436191
0.583939393939394,-7.4606832047248
0.598181818181818,-7.8522454569237
0.612424242424242,-8.2265819010492
0.626666666666667,-8.5872269714628
0.640909090909091,-8.93630109540296
0.655151515151515,-9.27388107966369
0.669393939393939,-9.60187931214693
0.683636363636364,-9.92413674868454
0.697878787878788,-10.238477428032
0.712121212121212,-10.5363059192708
0.726363636363636,-10.8096135067686
0.740606060606061,-11.0501509884685
0.754848484848485,-11.225898411973
0.769090909090909,-11.2824038745514
0.783333333333333,-11.1675313483199
0.797575757575758,-10.8336122993704
0.811818181818182,-10.2608631480163
0.826060606060606,-9.45382985692877
0.84030303030303,-8.42717944621178
0.854545454545455,-7.20424060866267
0.868787878787879,-5.82458261725277
0.883030303030303,-4.33959009628313
0.897272727272727,-2.7937960390516
0.911515151515152,-1.22578933544485
0.925757575757576,0.335052892158528
0.94,1.86562016890578
0.954242424242424,3.3425593214886
0.968484848484848,4.74399054983663
0.982727272727273,6.06703890305874
0.996969696969697,7.3207263088913
1.01121212121212,8.51490201565985
1.02545454545455,9.65941125792267
1.03969696969697,10.7603800291604
1.05393939393939,11.8203255409852
1.06818181818182,12.8279943789177
1.08242424242424,13.7657106128042
1.09666666666667,14.6229129795101
1.11090909090909,15.393183349483
1.12515151515152,16.0744359743524
1.13939393939394,16.6678912880541
1.15363636363636,17.1841358216044
1.16787878787879,17.6354137749253
1.18212121212121,18.0164135677137
1.19636363636364,18.3138852432703
1.21060606060606,18.5113472340851
1.22484848484848,18.5936141329349
1.23909090909091,18.5612720180831
1.25333333333333,18.4226739696211
1.26757575757576,18.19656070266
1.28181818181818,17.9059674091139
1.29606060606061,17.5771395539464
1.31030303030303,17.2358167261607
1.32454545454545,16.8996737869973
1.33878787878788,16.5845621716527
1.3530303030303,16.3098586688026
1.36727272727273,16.0889601720134
1.38151515151515,15.9035340250089
1.39575757575758,15.7263056599187
1.41,15.53
