Time,Data
0,-0.249
0.011515151515152,-0.495014706284263
0.023030303030303,-0.60100678602489
0.034545454545455,-0.607045220391459
0.046060606060606,-0.553198891358238
0.057575757575758,-0.47779362089527
0.069090909090909,-0.412968105707993
0.080606060606061,-0.378469619124719
0.092121212121212,-0.357204330498129
0.103636363636364,-0.330954811727146
0.115151515151515,-0.302195478874008
0.126666666666667,-0.274174927957069
0.138181818181818,-0.240366000781343
0.14969696969697,-0.197024238293146
0.161212121212121,-0.153265519879789
0.172727272727273,-0.115572683595112
0.184242424242424,-0.077552215652175
0.195757575757576,-0.034753824145643
0.207272727272727,0.007159481277656
0.218787878787879,0.042370020175324
0.23030303030303,0.068370245363295
0.241818181818182,0.084554855568887
0.253333333333333,0.093495903603172
0.264848484848485,0.097553822421236
0.276363636363636,0.09773558742151
0.287878787878788,0.095047244547761
0.299393939393939,0.090838143410648
0.310909090909091,0.086732979109426
0.322424242424242,0.084787467763355
0.333939393939394,0.085943271671401
0.345454545454545,0.089077885954027
0.356969696969697,0.094207026052675
0.368484848484848,0.103618285373953
0.38,0.118246994771323
0.391515151515151,0.136491601674609
0.403030303030303,0.156090525975077
0.414545454545455,0.174164427167086
0.426060606060606,0.189757827121839
0.437575757575758,0.204759208130088
0.449090909090909,0.220691553592998
0.460606060606061,0.238255696316319
0.472121212121212,0.257449050424506
0.483636363636364,0.277468560758553
0.495151515151515,0.298760690832402
0.506666666666667,0.323284696407397
0.518181818181818,0.350107490810043
0.52969696969697,0.374836671197982
0.541212121212121,0.393992033293251
0.552727272727273,0.405342248795836
0.564242424242424,0.407121082161209
0.575757575757576,0.397894237635121
0.587272727272727,0.374168703277379
0.598787878787879,0.331157673759206
0.61030303030303,0.280451209438293
0.621818181818182,0.248381980030323
0.633333333333333,0.244866848702172
0.644848484848485,0.264243671333274
0.656363636363636,0.296174494706928
0.667878787878788,0.326872238529419
0.679393939393939,0.343726449384256
0.690909090909091,0.336138869053336
0.702424242424242,0.307986235033514
0.713939393939394,0.273683532539717
0.725454545454546,0.239886161403896
0.736969696969697,0.20744326668364
0.748484848484849,0.17795786069553
0.76,0.15337883822799
0.771515151515152,0.13246378346332
0.783030303030303,0.112230853827691
0.794545454545455,0.093700417000676
0.806060606060606,0.080065533707196
0.817575757575758,0.071029003528763
0.829090909090909,0.064305364949691
0.840606060606061,0.058480203073998
0.852121212121212,0.052639881106381
0.863636363636364,0.045866823450763
0.875151515151515,0.037416130468868
0.886666666666667,0.028038644791811
0.898181818181818,0.019078809341802
0.90969696969697,0.010659330624593
0.921212121212121,0.00232410966817
0.932727272727273,-0.006365218248732
0.944242424242424,-0.01588210372817
0.955757575757576,-0.027009201129772
0.967272727272727,-0.040624444257577
0.978787878787879,-0.057373574861922
0.99030303030303,-0.077829222393637
1.00181818181818,-0.102686201732437
1.01333333333333,-0.132465331812088
1.02484848484849,-0.166420847415018
1.03636363636364,-0.203053814949728
1.04787878787879,-0.239235147616803
1.05939393939394,-0.271221263295566
1.07090909090909,-0.29493194313834
1.08242424242424,-0.306270395599432
1.09393939393939,-0.301571542535448
1.10545454545455,-0.278244252690994
1.1169696969697,-0.237958957053123
1.12848484848485,-0.18358705143621
1.14,-0.118
