Time,Data
0,-0.179
0.014242424242424,-0.36041368342865
0.028484848484849,-0.384405376419714
0.042727272727273,-0.32337428524731
0.056969696969697,-0.249718511445517
0.071212121212121,-0.216423664554002
0.085454545454546,-0.207592749549171
0.09969696969697,-0.198950865354086
0.113939393939394,-0.18927118048388
0.128181818181818,-0.180215649688428
0.142424242424242,-0.167389811599309
0.156666666666667,-0.147174389320211
0.170909090909091,-0.121789721450384
0.185151515151515,-0.094153517230436
0.199393939393939,-0.066113777518184
0.213636363636364,-0.040467905939011
0.227878787878788,-0.023011448725175
0.242121212121212,-0.017472801089682
0.256363636363636,-0.021182948150118
0.270606060606061,-0.028912951478873
0.284848484848485,-0.031727551908921
0.299090909090909,-0.02411128467202
0.313333333333333,-0.009373352943947
0.327575757575758,0.008640368462789
0.341818181818182,0.027471432131233
0.356060606060606,0.044739917064031
0.37030303030303,0.05787515989856
0.384545454545454,0.064719968628594
0.398787878787879,0.063991328569543
0.413030303030303,0.058998180279988
0.427272727272727,0.061007192096886
0.441515151515151,0.074774857909947
0.455757575757576,0.09265107296577
0.47,0.1087980034561
0.484242424242424,0.122226804036114
0.498484848484848,0.132410939586127
0.512727272727273,0.138884682649662
0.526969696969697,0.142342273498979
0.541212121212121,0.145137487684559
0.555454545454545,0.149286196462656
0.56969696969697,0.156123496625643
0.583939393939394,0.165392873443751
0.598181818181818,0.174847541903718
0.612424242424242,0.182699642509423
0.626666666666667,0.187987211678407
0.640909090909091,0.192740169749249
0.655151515151515,0.202242206868417
0.669393939393939,0.216576915019559
0.683636363636364,0.229979215364144
0.697878787878788,0.239936317025604
0.712121212121212,0.24757553504625
0.726363636363636,0.251554722190146
0.740606060606061,0.248077422139526
0.754848484848485,0.237305136067684
0.769090909090909,0.223149176977419
0.783333333333333,0.207442968889942
0.797575757575758,0.190376849014428
0.811818181818182,0.178524552239061
0.826060606060606,0.182821299870697
0.84030303030303,0.195609315736336
0.854545454545455,0.195226416319287
0.868787878787879,0.177898026069484
0.883030303030303,0.153773191911811
0.897272727272727,0.130808338201298
0.911515151515152,0.114689794776748
0.925757575757576,0.105881221716941
0.94,0.101363984388173
0.954242424242424,0.099304944027469
0.968484848484848,0.098638314659805
0.982727272727273,0.097665472996992
0.996969696969697,0.094457982638571
1.01121212121212,0.088868779619458
1.02545454545455,0.081794181934273
1.03969696969697,0.074036983173968
1.05393939393939,0.066183847287587
1.06818181818182,0.057414526053763
1.08242424242424,0.046402285111609
1.09666666666667,0.033814966864732
1.11090909090909,0.02145616146255
1.12515151515152,0.012187411858606
1.13939393939394,0.008779707329868
1.15363636363636,0.009658317885672
1.16787878787879,0.011122111739033
1.18212121212121,0.008231410143863
1.19636363636364,-0.003107137510759
1.21060606060606,-0.018088122563203
1.22484848484848,-0.029664731826035
1.23909090909091,-0.038862479790996
1.25333333333333,-0.049534022013844
1.26757575757576,-0.064229014418746
1.28181818181818,-0.084301915549426
1.29606060606061,-0.107167272891994
1.31030303030303,-0.128774729484001
1.32454545454545,-0.144364784652831
1.33878787878788,-0.14962766380664
1.3530303030303,-0.143484559347118
1.36727272727273,-0.126070897746528
1.38151515151515,-0.098640021813827
1.39575757575758,-0.062760270329487
1.41,-0.02
